"capability_id","workspace","canonical_route","object_type","action","permission","guard_helper","server_enforcement_point","frontend_behavior","source_review_status","verification_status","evidence"
"CAP-GLOBAL-001","Accueil / cross-domain shell","/angelcare-marketplace/admin","/api/angelcare-marketplace/admin/catalog/items/:itemId","DELETE handleCommerceResource","marketplace.media.manage|marketplace.media.view|marketplace.homepage.manage|marketplace.homepage.view|marketplace.navigation.manage|marketplace.navigation.view|marketplace.categories.manage|marketplace.catalog.view|marketplace.catalog.manage|marketplace.merchandising.manage|marketplace.merchandising.view|marketplace.publication.manage|marketplace.commerce.view|marketplace.commerce.|marketplace.catalog.purge|marketplace.media.replaced|marketplace.media.uploaded|marketplace.media.transformed","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/admin/catalog/items/[itemId]/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by AdminNavigation; AdminWorkspaceContextNav; GovernedActionProvider."
"CAP-GLOBAL-001","Accueil / cross-domain shell","/angelcare-marketplace/admin","/api/angelcare-marketplace/admin/catalog/items/:itemId/variants","POST handleCommerceResource","marketplace.media.manage|marketplace.media.view|marketplace.homepage.manage|marketplace.homepage.view|marketplace.navigation.manage|marketplace.navigation.view|marketplace.categories.manage|marketplace.catalog.view|marketplace.catalog.manage|marketplace.merchandising.manage|marketplace.merchandising.view|marketplace.publication.manage|marketplace.commerce.view|marketplace.commerce.|marketplace.catalog.purge|marketplace.media.replaced|marketplace.media.uploaded|marketplace.media.transformed","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/admin/catalog/items/[itemId]/variants/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by AdminNavigation; AdminWorkspaceContextNav; GovernedActionProvider."
"CAP-GLOBAL-001","Accueil / cross-domain shell","/angelcare-marketplace/admin","/api/angelcare-marketplace/admin/catalog/items","POST handleCommerceResource","marketplace.media.manage|marketplace.media.view|marketplace.homepage.manage|marketplace.homepage.view|marketplace.navigation.manage|marketplace.navigation.view|marketplace.categories.manage|marketplace.catalog.view|marketplace.catalog.manage|marketplace.merchandising.manage|marketplace.merchandising.view|marketplace.publication.manage|marketplace.commerce.view|marketplace.commerce.|marketplace.catalog.purge|marketplace.media.replaced|marketplace.media.uploaded|marketplace.media.transformed","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/admin/catalog/items/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by AdminNavigation; AdminWorkspaceContextNav; GovernedActionProvider."
"CAP-B02-001","Catégories & collections","/angelcare-marketplace/admin/catalog/categories","/api/angelcare-marketplace/admin/category-native/imports/:jobId/:action","POST handleCategoryNativeImportAction","marketplace.category_native_import.manage|marketplace.category_native_import.view|marketplace.homepage.manage|marketplace.homepage.view|marketplace.experience_schema.manage|marketplace.experience_schema.view|marketplace.category_native.schema.created|marketplace.category_native.schema.updated|marketplace.category_native.schema.|marketplace.category_native.import.validated|marketplace.category_native.import.","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/admin/category-native/imports/[jobId]/[action]/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by CategoryStudio."
"CAP-B02-001","Catégories & collections","/angelcare-marketplace/admin/catalog/categories","/api/angelcare-marketplace/admin/category-native/imports","POST handleCategoryNativeImports","marketplace.category_native_import.manage|marketplace.category_native_import.view|marketplace.homepage.manage|marketplace.homepage.view|marketplace.experience_schema.manage|marketplace.experience_schema.view|marketplace.category_native.schema.created|marketplace.category_native.schema.updated|marketplace.category_native.schema.|marketplace.category_native.import.validated|marketplace.category_native.import.","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/admin/category-native/imports/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by CategoryStudio."
"CAP-B02-001","Catégories & collections","/angelcare-marketplace/admin/catalog/categories","/api/angelcare-marketplace/admin/category-native/schemas/:schemaKey/:action","POST handleExperienceSchemaAction","marketplace.category_native_import.manage|marketplace.category_native_import.view|marketplace.homepage.manage|marketplace.homepage.view|marketplace.experience_schema.manage|marketplace.experience_schema.view|marketplace.category_native.schema.created|marketplace.category_native.schema.updated|marketplace.category_native.schema.|marketplace.category_native.import.validated|marketplace.category_native.import.","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/admin/category-native/schemas/[schemaKey]/[action]/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by CategoryStudio."
"CAP-B02-001","Catégories & collections","/angelcare-marketplace/admin/catalog/categories","/api/angelcare-marketplace/admin/category-native/schemas/:schemaKey/fields/:fieldId","PATCH handleSchemaField","marketplace.category_native_import.manage|marketplace.category_native_import.view|marketplace.homepage.manage|marketplace.homepage.view|marketplace.experience_schema.manage|marketplace.experience_schema.view|marketplace.category_native.schema.created|marketplace.category_native.schema.updated|marketplace.category_native.schema.|marketplace.category_native.import.validated|marketplace.category_native.import.","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/admin/category-native/schemas/[schemaKey]/fields/[fieldId]/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by CategoryStudio."
"CAP-B02-001","Catégories & collections","/angelcare-marketplace/admin/catalog/categories","/api/angelcare-marketplace/admin/category-native/schemas/:schemaKey/fields/reorder","POST handleSchemaFieldReorder","marketplace.category_native_import.manage|marketplace.category_native_import.view|marketplace.homepage.manage|marketplace.homepage.view|marketplace.experience_schema.manage|marketplace.experience_schema.view|marketplace.category_native.schema.created|marketplace.category_native.schema.updated|marketplace.category_native.schema.|marketplace.category_native.import.validated|marketplace.category_native.import.","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/admin/category-native/schemas/[schemaKey]/fields/reorder/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by CategoryStudio."
"CAP-B02-001","Catégories & collections","/angelcare-marketplace/admin/catalog/categories","/api/angelcare-marketplace/admin/category-native/schemas/:schemaKey/fields","POST handleSchemaFields","marketplace.category_native_import.manage|marketplace.category_native_import.view|marketplace.homepage.manage|marketplace.homepage.view|marketplace.experience_schema.manage|marketplace.experience_schema.view|marketplace.category_native.schema.created|marketplace.category_native.schema.updated|marketplace.category_native.schema.|marketplace.category_native.import.validated|marketplace.category_native.import.","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/admin/category-native/schemas/[schemaKey]/fields/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by CategoryStudio."
"CAP-B02-001","Catégories & collections","/angelcare-marketplace/admin/catalog/categories","/api/angelcare-marketplace/admin/category-native/schemas/:schemaKey","PATCH handleExperienceSchema","marketplace.category_native_import.manage|marketplace.category_native_import.view|marketplace.homepage.manage|marketplace.homepage.view|marketplace.experience_schema.manage|marketplace.experience_schema.view|marketplace.category_native.schema.created|marketplace.category_native.schema.updated|marketplace.category_native.schema.|marketplace.category_native.import.validated|marketplace.category_native.import.","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/admin/category-native/schemas/[schemaKey]/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by CategoryStudio."
"CAP-B02-001","Catégories & collections","/angelcare-marketplace/admin/catalog/categories","/api/angelcare-marketplace/admin/category-native/schemas","POST handleExperienceSchemas","marketplace.category_native_import.manage|marketplace.category_native_import.view|marketplace.homepage.manage|marketplace.homepage.view|marketplace.experience_schema.manage|marketplace.experience_schema.view|marketplace.category_native.schema.created|marketplace.category_native.schema.updated|marketplace.category_native.schema.|marketplace.category_native.import.validated|marketplace.category_native.import.","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/admin/category-native/schemas/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by CategoryStudio."
"CAP-GLOBAL-001","Accueil / cross-domain shell","/angelcare-marketplace/admin","/api/angelcare-marketplace/admin/commerce/:resource/:id/:action","POST handleCommerceAction","marketplace.media.manage|marketplace.media.view|marketplace.homepage.manage|marketplace.homepage.view|marketplace.navigation.manage|marketplace.navigation.view|marketplace.categories.manage|marketplace.catalog.view|marketplace.catalog.manage|marketplace.merchandising.manage|marketplace.merchandising.view|marketplace.publication.manage|marketplace.commerce.view|marketplace.commerce.|marketplace.catalog.purge|marketplace.media.replaced|marketplace.media.uploaded|marketplace.media.transformed","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/admin/commerce/[resource]/[id]/[action]/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by AdminNavigation; AdminWorkspaceContextNav; GovernedActionProvider."
"CAP-GLOBAL-001","Accueil / cross-domain shell","/angelcare-marketplace/admin","/api/angelcare-marketplace/admin/commerce/:resource/:id/:action","PATCH handleCommerceAction","marketplace.media.manage|marketplace.media.view|marketplace.homepage.manage|marketplace.homepage.view|marketplace.navigation.manage|marketplace.navigation.view|marketplace.categories.manage|marketplace.catalog.view|marketplace.catalog.manage|marketplace.merchandising.manage|marketplace.merchandising.view|marketplace.publication.manage|marketplace.commerce.view|marketplace.commerce.|marketplace.catalog.purge|marketplace.media.replaced|marketplace.media.uploaded|marketplace.media.transformed","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/admin/commerce/[resource]/[id]/[action]/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by AdminNavigation; AdminWorkspaceContextNav; GovernedActionProvider."
"CAP-GLOBAL-001","Accueil / cross-domain shell","/angelcare-marketplace/admin","/api/angelcare-marketplace/admin/commerce/:resource/:id","PATCH handleCommerceResource","marketplace.media.manage|marketplace.media.view|marketplace.homepage.manage|marketplace.homepage.view|marketplace.navigation.manage|marketplace.navigation.view|marketplace.categories.manage|marketplace.catalog.view|marketplace.catalog.manage|marketplace.merchandising.manage|marketplace.merchandising.view|marketplace.publication.manage|marketplace.commerce.view|marketplace.commerce.|marketplace.catalog.purge|marketplace.media.replaced|marketplace.media.uploaded|marketplace.media.transformed","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/admin/commerce/[resource]/[id]/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by AdminNavigation; AdminWorkspaceContextNav; GovernedActionProvider."
