"api_route","methods","handler_symbols","business_domain","capability_ids","permission_guard","read_write","mutation_type","operator_facing_indirectly","authority_classification","review_status","evidence"
"/api/angelcare-marketplace/admin/catalog/items/:itemId/pricing","GET|POST","handleCommerceResource","Accueil / cross-domain shell","CAP-GLOBAL-001","marketplace.media.manage|marketplace.media.view|marketplace.homepage.manage|marketplace.homepage.view|marketplace.navigation.manage|marketplace.navigation.view|marketplace.categories.manage|marketplace.catalog.view|marketplace.catalog.manage|marketplace.merchandising.manage|marketplace.merchandising.view|marketplace.publication.manage|marketplace.commerce.view|marketplace.commerce.|marketplace.catalog.purge|marketplace.media.replaced|marketplace.media.uploaded|marketplace.media.transformed","READ_WRITE","POST via handleCommerceResource","YES","OPERATOR_CAPABILITY_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/admin/catalog/items/[itemId]/pricing/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/admin/catalog/items/:itemId","GET|PATCH|DELETE","handleCommerceResource","Accueil / cross-domain shell","CAP-GLOBAL-001","marketplace.media.manage|marketplace.media.view|marketplace.homepage.manage|marketplace.homepage.view|marketplace.navigation.manage|marketplace.navigation.view|marketplace.categories.manage|marketplace.catalog.view|marketplace.catalog.manage|marketplace.merchandising.manage|marketplace.merchandising.view|marketplace.publication.manage|marketplace.commerce.view|marketplace.commerce.|marketplace.catalog.purge|marketplace.media.replaced|marketplace.media.uploaded|marketplace.media.transformed","READ_WRITE","PATCH|DELETE via handleCommerceResource","YES","OPERATOR_CAPABILITY_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/admin/catalog/items/[itemId]/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/admin/catalog/items/:itemId/variants","GET|POST","handleCommerceResource","Accueil / cross-domain shell","CAP-GLOBAL-001","marketplace.media.manage|marketplace.media.view|marketplace.homepage.manage|marketplace.homepage.view|marketplace.navigation.manage|marketplace.navigation.view|marketplace.categories.manage|marketplace.catalog.view|marketplace.catalog.manage|marketplace.merchandising.manage|marketplace.merchandising.view|marketplace.publication.manage|marketplace.commerce.view|marketplace.commerce.|marketplace.catalog.purge|marketplace.media.replaced|marketplace.media.uploaded|marketplace.media.transformed","READ_WRITE","POST via handleCommerceResource","YES","OPERATOR_CAPABILITY_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/admin/catalog/items/[itemId]/variants/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/admin/catalog/items","GET|POST","handleCommerceResource","Accueil / cross-domain shell","CAP-GLOBAL-001","marketplace.media.manage|marketplace.media.view|marketplace.homepage.manage|marketplace.homepage.view|marketplace.navigation.manage|marketplace.navigation.view|marketplace.categories.manage|marketplace.catalog.view|marketplace.catalog.manage|marketplace.merchandising.manage|marketplace.merchandising.view|marketplace.publication.manage|marketplace.commerce.view|marketplace.commerce.|marketplace.catalog.purge|marketplace.media.replaced|marketplace.media.uploaded|marketplace.media.transformed","READ_WRITE","POST via handleCommerceResource","YES","OPERATOR_CAPABILITY_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/admin/catalog/items/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/admin/category-native/homepage-blocks","GET","handleHomepageBlocks","Catégories & collections","CAP-B02-001","marketplace.category_native_import.manage|marketplace.category_native_import.view|marketplace.homepage.manage|marketplace.homepage.view|marketplace.experience_schema.manage|marketplace.experience_schema.view|marketplace.category_native.schema.created|marketplace.category_native.schema.updated|marketplace.category_native.schema.|marketplace.category_native.import.validated|marketplace.category_native.import.","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/admin/category-native/homepage-blocks/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/admin/category-native/imports/:jobId/:action","POST","handleCategoryNativeImportAction","Catégories & collections","CAP-B02-001","marketplace.category_native_import.manage|marketplace.category_native_import.view|marketplace.homepage.manage|marketplace.homepage.view|marketplace.experience_schema.manage|marketplace.experience_schema.view|marketplace.category_native.schema.created|marketplace.category_native.schema.updated|marketplace.category_native.schema.|marketplace.category_native.import.validated|marketplace.category_native.import.","WRITE","POST via handleCategoryNativeImportAction","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/admin/category-native/imports/[jobId]/[action]/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/admin/category-native/imports/:jobId","GET","handleCategoryNativeImport","Catégories & collections","CAP-B02-001","marketplace.category_native_import.manage|marketplace.category_native_import.view|marketplace.homepage.manage|marketplace.homepage.view|marketplace.experience_schema.manage|marketplace.experience_schema.view|marketplace.category_native.schema.created|marketplace.category_native.schema.updated|marketplace.category_native.schema.|marketplace.category_native.import.validated|marketplace.category_native.import.","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/admin/category-native/imports/[jobId]/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/admin/category-native/imports","GET|POST","handleCategoryNativeImports","Catégories & collections","CAP-B02-001","marketplace.category_native_import.manage|marketplace.category_native_import.view|marketplace.homepage.manage|marketplace.homepage.view|marketplace.experience_schema.manage|marketplace.experience_schema.view|marketplace.category_native.schema.created|marketplace.category_native.schema.updated|marketplace.category_native.schema.|marketplace.category_native.import.validated|marketplace.category_native.import.","READ_WRITE","POST via handleCategoryNativeImports","YES","OPERATOR_CAPABILITY_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/admin/category-native/imports/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/admin/category-native/schemas/:schemaKey/:action","POST","handleExperienceSchemaAction","Catégories & collections","CAP-B02-001","marketplace.category_native_import.manage|marketplace.category_native_import.view|marketplace.homepage.manage|marketplace.homepage.view|marketplace.experience_schema.manage|marketplace.experience_schema.view|marketplace.category_native.schema.created|marketplace.category_native.schema.updated|marketplace.category_native.schema.|marketplace.category_native.import.validated|marketplace.category_native.import.","WRITE","POST via handleExperienceSchemaAction","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/admin/category-native/schemas/[schemaKey]/[action]/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/admin/category-native/schemas/:schemaKey/fields/:fieldId","PATCH","handleSchemaField","Catégories & collections","CAP-B02-001","marketplace.category_native_import.manage|marketplace.category_native_import.view|marketplace.homepage.manage|marketplace.homepage.view|marketplace.experience_schema.manage|marketplace.experience_schema.view|marketplace.category_native.schema.created|marketplace.category_native.schema.updated|marketplace.category_native.schema.|marketplace.category_native.import.validated|marketplace.category_native.import.","WRITE","PATCH via handleSchemaField","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/admin/category-native/schemas/[schemaKey]/fields/[fieldId]/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/admin/category-native/schemas/:schemaKey/fields/reorder","POST","handleSchemaFieldReorder","Catégories & collections","CAP-B02-001","marketplace.category_native_import.manage|marketplace.category_native_import.view|marketplace.homepage.manage|marketplace.homepage.view|marketplace.experience_schema.manage|marketplace.experience_schema.view|marketplace.category_native.schema.created|marketplace.category_native.schema.updated|marketplace.category_native.schema.|marketplace.category_native.import.validated|marketplace.category_native.import.","WRITE","POST via handleSchemaFieldReorder","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/admin/category-native/schemas/[schemaKey]/fields/reorder/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/admin/category-native/schemas/:schemaKey/fields","GET|POST","handleSchemaFields","Catégories & collections","CAP-B02-001","marketplace.category_native_import.manage|marketplace.category_native_import.view|marketplace.homepage.manage|marketplace.homepage.view|marketplace.experience_schema.manage|marketplace.experience_schema.view|marketplace.category_native.schema.created|marketplace.category_native.schema.updated|marketplace.category_native.schema.|marketplace.category_native.import.validated|marketplace.category_native.import.","READ_WRITE","POST via handleSchemaFields","YES","OPERATOR_CAPABILITY_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/admin/category-native/schemas/[schemaKey]/fields/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/admin/category-native/schemas/:schemaKey","GET|PATCH","handleExperienceSchema","Catégories & collections","CAP-B02-001","marketplace.category_native_import.manage|marketplace.category_native_import.view|marketplace.homepage.manage|marketplace.homepage.view|marketplace.experience_schema.manage|marketplace.experience_schema.view|marketplace.category_native.schema.created|marketplace.category_native.schema.updated|marketplace.category_native.schema.|marketplace.category_native.import.validated|marketplace.category_native.import.","READ_WRITE","PATCH via handleExperienceSchema","YES","OPERATOR_CAPABILITY_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/admin/category-native/schemas/[schemaKey]/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/admin/category-native/schemas/:schemaKey/template","GET","handleCsvTemplate","Catégories & collections","CAP-B02-001","marketplace.category_native_import.manage|marketplace.category_native_import.view|marketplace.homepage.manage|marketplace.homepage.view|marketplace.experience_schema.manage|marketplace.experience_schema.view|marketplace.category_native.schema.created|marketplace.category_native.schema.updated|marketplace.category_native.schema.|marketplace.category_native.import.validated|marketplace.category_native.import.","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/admin/category-native/schemas/[schemaKey]/template/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/admin/category-native/schemas","GET|POST","handleExperienceSchemas","Catégories & collections","CAP-B02-001","marketplace.category_native_import.manage|marketplace.category_native_import.view|marketplace.homepage.manage|marketplace.homepage.view|marketplace.experience_schema.manage|marketplace.experience_schema.view|marketplace.category_native.schema.created|marketplace.category_native.schema.updated|marketplace.category_native.schema.|marketplace.category_native.import.validated|marketplace.category_native.import.","READ_WRITE","POST via handleExperienceSchemas","YES","OPERATOR_CAPABILITY_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/admin/category-native/schemas/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/admin/category-native/summary","GET","handleCategoryNativeSummary","Catégories & collections","CAP-B02-001","marketplace.category_native_import.manage|marketplace.category_native_import.view|marketplace.homepage.manage|marketplace.homepage.view|marketplace.experience_schema.manage|marketplace.experience_schema.view|marketplace.category_native.schema.created|marketplace.category_native.schema.updated|marketplace.category_native.schema.|marketplace.category_native.import.validated|marketplace.category_native.import.","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/admin/category-native/summary/route.ts; route exports, imported handler chain and server permission authority inspected."
