"source_item_id","source_kind","source_file","route","batch_mapping","exported_symbols","imports","referenced_components","repository_service_symbols","redirect_information","operator_relevance","capability_ids","review_status","authority_classification","final_disposition","evidence"
"PAGE-46","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/catalog/items/[itemId]/media/page.tsx","/angelcare-marketplace/admin/catalog/items/:itemId/media","UNMAPPED","NONE","@/angelcare-marketplace/commerce-studio/admin-pages","commerce-studio/admin-pages","NONE","NONE","YES","CAP-GLOBAL-001","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/catalog/items/[itemId]/media/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-47","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/catalog/items/[itemId]/merchandising/page.tsx","/angelcare-marketplace/admin/catalog/items/:itemId/merchandising","UNMAPPED","NONE","@/angelcare-marketplace/commerce-studio/admin-pages","commerce-studio/admin-pages","NONE","NONE","YES","CAP-GLOBAL-001","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/catalog/items/[itemId]/merchandising/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-48","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/catalog/items/[itemId]/overview/page.tsx","/angelcare-marketplace/admin/catalog/items/:itemId/overview","UNMAPPED","NONE","@/angelcare-marketplace/commerce-studio/admin-pages","commerce-studio/admin-pages","NONE","NONE","YES","CAP-B01-004","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/catalog/items/[itemId]/overview/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-49","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/catalog/items/[itemId]/page.tsx","/angelcare-marketplace/admin/catalog/items/:itemId","UNMAPPED","NONE","@/angelcare-marketplace/commerce-studio/admin-pages","commerce-studio/admin-pages","NONE","NONE","YES","CAP-GLOBAL-001","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/catalog/items/[itemId]/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-50","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/catalog/items/[itemId]/presentation/page.tsx","/angelcare-marketplace/admin/catalog/items/:itemId/presentation","UNMAPPED","NONE","@/angelcare-marketplace/commerce-studio/admin-pages","commerce-studio/admin-pages","NONE","NONE","YES","CAP-GLOBAL-001","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/catalog/items/[itemId]/presentation/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-51","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/catalog/items/[itemId]/preview/page.tsx","/angelcare-marketplace/admin/catalog/items/:itemId/preview","UNMAPPED","NONE","@/angelcare-marketplace/commerce-studio/admin-pages","commerce-studio/admin-pages","NONE","NONE","YES","CAP-B01-010","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/catalog/items/[itemId]/preview/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-52","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/catalog/items/[itemId]/pricing/page.tsx","/angelcare-marketplace/admin/catalog/items/:itemId/pricing","UNMAPPED","NONE","@/angelcare-marketplace/commerce-studio/admin-pages","commerce-studio/admin-pages","NONE","NONE","YES","CAP-GLOBAL-001","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/catalog/items/[itemId]/pricing/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-53","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/catalog/items/[itemId]/publication/page.tsx","/angelcare-marketplace/admin/catalog/items/:itemId/publication","UNMAPPED","NONE","@/angelcare-marketplace/commerce-studio/admin-pages","commerce-studio/admin-pages","NONE","NONE","YES","CAP-GLOBAL-001","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/catalog/items/[itemId]/publication/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-54","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/catalog/items/[itemId]/related/page.tsx","/angelcare-marketplace/admin/catalog/items/:itemId/related","UNMAPPED","NONE","@/angelcare-marketplace/commerce-studio/admin-pages","commerce-studio/admin-pages","NONE","NONE","YES","CAP-GLOBAL-001","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/catalog/items/[itemId]/related/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-55","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/catalog/items/[itemId]/seo/page.tsx","/angelcare-marketplace/admin/catalog/items/:itemId/seo","UNMAPPED","NONE","@/angelcare-marketplace/commerce-studio/admin-pages","commerce-studio/admin-pages","NONE","NONE","YES","CAP-GLOBAL-001","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/catalog/items/[itemId]/seo/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-56","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/catalog/items/[itemId]/sourcing/page.tsx","/angelcare-marketplace/admin/catalog/items/:itemId/sourcing","UNMAPPED","NONE","@/angelcare-marketplace/commerce-studio/admin-pages","commerce-studio/admin-pages","NONE","NONE","YES","CAP-GLOBAL-001","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/catalog/items/[itemId]/sourcing/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-57","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/catalog/items/[itemId]/territories/page.tsx","/angelcare-marketplace/admin/catalog/items/:itemId/territories","UNMAPPED","NONE","@/angelcare-marketplace/commerce-studio/admin-pages","commerce-studio/admin-pages","NONE","NONE","YES","CAP-GLOBAL-001","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/catalog/items/[itemId]/territories/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-58","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/catalog/items/[itemId]/trust/page.tsx","/angelcare-marketplace/admin/catalog/items/:itemId/trust","UNMAPPED","NONE","@/angelcare-marketplace/commerce-studio/admin-pages","commerce-studio/admin-pages","NONE","NONE","YES","CAP-B01-009","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/catalog/items/[itemId]/trust/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-59","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/catalog/items/[itemId]/variants/page.tsx","/angelcare-marketplace/admin/catalog/items/:itemId/variants","UNMAPPED","NONE","@/angelcare-marketplace/commerce-studio/admin-pages","commerce-studio/admin-pages","NONE","NONE","YES","CAP-GLOBAL-001","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/catalog/items/[itemId]/variants/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-60","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/catalog/items/new/page.tsx","/angelcare-marketplace/admin/catalog/items/new","B01","NONE","@/angelcare-marketplace/commerce-studio/admin-pages","commerce-studio/admin-pages","NONE","NONE","YES","CAP-B01-003","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/catalog/items/new/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-61","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/catalog/items/page.tsx","/angelcare-marketplace/admin/catalog/items","B01","NONE","@/angelcare-marketplace/commerce-studio/admin-pages","commerce-studio/admin-pages","NONE","NONE","YES","CAP-B01-002","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/catalog/items/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-62","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/catalog/localization/page.tsx","/angelcare-marketplace/admin/catalog/localization","B05","NONE","next/navigation","NONE","NONE","/angelcare-marketplace/admin/localization","LEGACY_COMPATIBILITY","CAP-B05-001","SOURCE_REVIEWED","LEGACY_COMPATIBILITY_SURFACE","LEGACY_COMPATIBILITY_ONLY","app/angelcare-marketplace/(protected)/admin/catalog/localization/page.tsx; source imports/handlers and redirect target reconciled against completed approved-screen and Batch evidence."
"PAGE-63","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/catalog/media/page.tsx","/angelcare-marketplace/admin/catalog/media","B05","NONE","next/navigation","NONE","NONE","/angelcare-marketplace/admin/media/library","LEGACY_COMPATIBILITY","CAP-B05-001","SOURCE_REVIEWED","LEGACY_COMPATIBILITY_SURFACE","LEGACY_COMPATIBILITY_ONLY","app/angelcare-marketplace/(protected)/admin/catalog/media/page.tsx; source imports/handlers and redirect target reconciled against completed approved-screen and Batch evidence."
"PAGE-64","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/catalog/page.tsx","/angelcare-marketplace/admin/catalog","B01|B02|B05","NONE","@/angelcare-marketplace/catalog-discovery/components/CatalogAdminCommand|@/angelcare-marketplace/catalog-discovery/repository","catalog-discovery/components/CatalogAdminCommand|catalog-discovery/repository","repository","NONE","YES","CAP-B02-003","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/catalog/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-65","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/catalog/publication/page.tsx","/angelcare-marketplace/admin/catalog/publication","B05","NONE","next/navigation","NONE","NONE","/angelcare-marketplace/admin/commerce-studio/publication","LEGACY_COMPATIBILITY","CAP-B05-001","SOURCE_REVIEWED","LEGACY_COMPATIBILITY_SURFACE","LEGACY_COMPATIBILITY_ONLY","app/angelcare-marketplace/(protected)/admin/catalog/publication/page.tsx; source imports/handlers and redirect target reconciled against completed approved-screen and Batch evidence."
"PAGE-66","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/catalog/search/page.tsx","/angelcare-marketplace/admin/catalog/search","UNMAPPED","NONE","next/navigation","NONE","NONE","/angelcare-marketplace/admin/discovery-control","LEGACY_COMPATIBILITY","CAP-GLOBAL-001","SOURCE_REVIEWED","LEGACY_COMPATIBILITY_SURFACE","LEGACY_COMPATIBILITY_ONLY","app/angelcare-marketplace/(protected)/admin/catalog/search/page.tsx; source imports/handlers and redirect target reconciled against completed approved-screen and Batch evidence."
"PAGE-67","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/catalog/trust/page.tsx","/angelcare-marketplace/admin/catalog/trust","UNMAPPED","NONE","next/navigation","NONE","NONE","/angelcare-marketplace/admin/trust","LEGACY_COMPATIBILITY","CAP-GLOBAL-001","SOURCE_REVIEWED","LEGACY_COMPATIBILITY_SURFACE","LEGACY_COMPATIBILITY_ONLY","app/angelcare-marketplace/(protected)/admin/catalog/trust/page.tsx; source imports/handlers and redirect target reconciled against completed approved-screen and Batch evidence."
"PAGE-68","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/category-native/archetypes/[schemaKey]/page.tsx","/angelcare-marketplace/admin/category-native/archetypes/:schemaKey","UNMAPPED","NONE","@/angelcare-marketplace/category-native/admin-pages","category-native/admin-pages","NONE","NONE","YES","CAP-B02-008","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/category-native/archetypes/[schemaKey]/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-69","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/category-native/archetypes/page.tsx","/angelcare-marketplace/admin/category-native/archetypes","B02","NONE","@/angelcare-marketplace/category-native/admin-pages","category-native/admin-pages","NONE","NONE","YES","CAP-B02-008","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/category-native/archetypes/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-70","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/category-native/homepage-designer/page.tsx","/angelcare-marketplace/admin/category-native/homepage-designer","B02|B05","NONE","@/angelcare-marketplace/category-native/admin-pages","category-native/admin-pages","NONE","NONE","YES","CAP-B02-001|CAP-B05-001","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/category-native/homepage-designer/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-71","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/category-native/imports/page.tsx","/angelcare-marketplace/admin/category-native/imports","B02","NONE","@/angelcare-marketplace/category-native/admin-pages","category-native/admin-pages","NONE","NONE","YES","CAP-B02-010","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/category-native/imports/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-72","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/category-native/page.tsx","/angelcare-marketplace/admin/category-native","B02|B05","NONE","@/angelcare-marketplace/category-native/admin-pages","category-native/admin-pages","NONE","NONE","YES","CAP-B02-008","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/category-native/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-73","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/category-native/schemas/page.tsx","/angelcare-marketplace/admin/category-native/schemas","B02","NONE","@/angelcare-marketplace/category-native/admin-pages","category-native/admin-pages","NONE","NONE","YES","CAP-B02-007","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/category-native/schemas/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-74","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/category-native/template-factory/page.tsx","/angelcare-marketplace/admin/category-native/template-factory","B02","NONE","@/angelcare-marketplace/category-native/admin-pages","category-native/admin-pages","NONE","NONE","YES","CAP-B02-009","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/category-native/template-factory/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-75","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/command/page.tsx","/angelcare-marketplace/admin/command","UNMAPPED","metadata","@/angelcare-marketplace/auth/context|@/angelcare-marketplace/sovereign-control/components/SovereignCockpit|@/angelcare-marketplace/sovereign-control/repository","auth/context|sovereign-control/components/SovereignCockpit|sovereign-control/repository","repository","NONE","YES","CAP-B11-001","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/command/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
