file,line,risk,matches,code
app/(protected)/sales/clients/page.tsx,65,review,initials_logo,"<section style={workspace}><ERPPanel title=""Client Portfolio"" subtitle=""Search, filter, open, edit and action clients.""><div style={toolbar}><input style={search} value={query} onChange={e=>setQuery(e.target.value)} placeholder=""Search name, phone, email, city, type, source, notes...""/><select style={search} value={city} onChange={e=>setCity(e.target.value)}><option value=""all"">All cities</option>{cityOptions.map(c=><option key={c}>{c}</option>)}</select><select style={search} value={status} onC"
app/(protected)/sales/clients/page.tsx,72,placeholder_initials_logo,initials_logo,"function initials(n?:string){return String(n||'AC').split(' ').filter(Boolean).map(p=>p[0]).join('').slice(0,2).toUpperCase()}"
app/(protected)/missions/page.tsx,69,review,angelcare_text_logo,<div style={eyebrowStyle}>AngelCare OpsOS • Mission Execution V2</div>
app/(protected)/missions/page.tsx,130,review,angelcare_text_logo,<h2 style={missionTitleStyle}>{mission.service_type || 'Mission AngelCare'}</h2>
app/(protected)/missions/command-center/page.tsx,69,review,angelcare_text_logo,<div style={eyebrowStyle}>AngelCare OpsOS • Mission Execution V2</div>
app/(protected)/missions/command-center/page.tsx,130,review,angelcare_text_logo,<h2 style={missionTitleStyle}>{mission.service_type || 'Mission AngelCare'}</h2>
app/(protected)/missions/edit/[id]/page.tsx,90,text_logo_candidate,angelcare_text_logo,"const TRANSPORT_BY_OPTIONS = ['ARTAB / ANGELCARE', 'STAFF']"
app/(protected)/missions/edit/[id]/page.tsx,189,review,angelcare_text_logo,<div style={eyebrowStyle}>AngelCare • Mission Sheet Builder V2</div>
app/(protected)/missions/new/page.tsx,15,review,angelcare_text_logo,"""AngelCare Academy"","
app/(protected)/missions/new/page.tsx,48,review,angelcare_text_logo,<p style={{ color: '#64748b' }}>Créer et assigner une intervention AngelCare</p>
app/(protected)/missions/[id]/page.tsx,61,review,angelcare_text_logo,<div style={eyebrowStyle}>AngelCare • Mission Command Center</div>
app/(protected)/missions/[id]/print/page.tsx,53,review,angelcare_text_logo,<div style={brandStyle}>AngelCare</div>
app/(protected)/leads/convert-action.ts,44,review,angelcare_text_logo,"service_type: lead.service_needed || 'Service AngelCare',"
app/(protected)/leads/actions.ts,57,review,angelcare_text_logo,: 'Service AngelCare')
app/(protected)/leads/actions.ts,97,review,angelcare_text_logo,"created_by: 'AngelCare OpsOS',"
app/(protected)/leads/edit/[id]/page.tsx,41,review,angelcare_text_logo,<div style={eyebrowStyle}>AngelCare • Lead Edit</div>
app/(protected)/leads/edit/[id]/page.tsx,119,review,angelcare_text_logo,"'AngelCare Academy',"
app/(protected)/leads/new/actions.ts,70,review,angelcare_text_logo,"created_by: 'AngelCare',"
app/(protected)/leads/[id]/actions.ts,11,review,angelcare_text_logo,const created_by = String(formData.get('created_by') || 'AngelCare')
app/(protected)/contracts/edit/[id]/page.tsx,99,review,angelcare_text_logo,"return <main style={pageStyle}><div style={headerStyle}><div><div style={eyebrowStyle}>AngelCare • Contracts Engine</div><h1 style={titleStyle}>Modifier contrat #{contract.id}</h1><p style={subtitleStyle}>Ajuste le contrat et synchronise automatiquement les missions réelles liées.</p></div><Link href={`/contracts/${contract.id}`} style={secondaryButtonStyle}>← Retour contrat</Link></div><form action={updateContract} style={{ display:'grid', gap:22 }}><ContractPlannerClient families={families} ca"
app/(protected)/contracts/new/ContractPlannerClient.tsx,19,review,angelcare_text_logo,"{ label: ""AngelCare Academy"", code: ""#A.A"", badge: ""Academy"", icon: ""🎓"" },"
app/(protected)/contracts/new/page.tsx,141,review,angelcare_text_logo,<div style={eyebrowStyle}>AngelCare • Premium Contract Builder</div>
app/(protected)/contracts/[id]/activation/page.tsx,103,review,angelcare_text_logo,"<Field name=""invoice_label"" label=""Invoice label"" defaultValue=""Facture contrat AngelCare"" />"
app/(protected)/workspace/WorkspaceMegaMenuClient.tsx,238,text_logo_candidate,angelcare_text_logo,"You are entitled only for your role-based workspace. If you click on something that is not included in your system, you will be denied access. It's normal, do not panic. If you think it's an error, contact ANGELCARE system users manager for support:{' '}"
app/(protected)/workspace/WorkspaceMegaMenuClient.tsx,239,review,angelcare_text_logo,"<a className=""font-black text-blue-600 underline decoration-blue-200 underline-offset-4 hover:text-blue-700"" href=""mailto:backoffice@angelcarehub.com"">"
app/(protected)/workspace/WorkspaceMegaMenuClient.tsx,240,review,angelcare_text_logo,backoffice@angelcarehub.com
app/(protected)/academy-campus-command/page.tsx,3,review,angelcare_text_logo,"import { GlobalButton, GlobalHero, GlobalMetric, GlobalNavStrip, GlobalPanel, GlobalRow, GlobalShell, globalGrid } from '@/components/angelcare-enterprise/GlobalEnterpriseUI'"
app/(protected)/academy-campus-command/page.tsx,22,review,angelcare_text_logo,"eyebrow=""AngelCare OPS OS Mega Pack V1"""
app/(protected)/admin/archive-center/page.tsx,52,review,angelcare_text_logo,<div style={eyebrowStyle}>AngelCare • Archive Center</div>
app/(protected)/automation-command/page.tsx,4,review,angelcare_text_logo,"import { AutoButton, AutoHero, AutoMetric, AutoPanel, AutoRow, AutoShell, autoGrid } from '@/components/angelcare-enterprise/AutomationUI'"
app/(protected)/automation-command/final-qa/page.tsx,4,review,angelcare_text_logo,"import { AutoButton, AutoHero, AutoMetric, AutoPanel, AutoRow, AutoShell, autoGrid } from '@/components/angelcare-enterprise/AutomationUI'"
app/(protected)/automation-command/triggers/page.tsx,4,review,angelcare_text_logo,"import { AutoButton, AutoHero, AutoMetric, AutoPanel, AutoRow, AutoShell, autoGrid } from '@/components/angelcare-enterprise/AutomationUI'"
app/(protected)/automation-command/triggers/new/page.tsx,4,review,angelcare_text_logo,"import { AutoButton, AutoHero, AutoMetric, AutoPanel, AutoRow, AutoShell, autoGrid } from '@/components/angelcare-enterprise/AutomationUI'"
app/(protected)/automation-command/briefings/page.tsx,4,review,angelcare_text_logo,"import { AutoButton, AutoHero, AutoMetric, AutoPanel, AutoRow, AutoShell, autoGrid } from '@/components/angelcare-enterprise/AutomationUI'"
app/(protected)/automation-command/rules/page.tsx,4,review,angelcare_text_logo,"import { AutoButton, AutoHero, AutoMetric, AutoPanel, AutoRow, AutoShell, autoGrid } from '@/components/angelcare-enterprise/AutomationUI'"
app/(protected)/pointage/page.tsx,26,review,angelcare_text_logo,<div style={eyebrowStyle}>AngelCare • Field Attendance</div>
app/(protected)/growth-war-room/page.tsx,3,review,angelcare_text_logo,"import { GlobalButton, GlobalHero, GlobalMetric, GlobalNavStrip, GlobalPanel, GlobalRow, GlobalShell, globalGrid } from '@/components/angelcare-enterprise/GlobalEnterpriseUI'"
app/(protected)/growth-war-room/page.tsx,22,review,angelcare_text_logo,"eyebrow=""AngelCare OPS OS Mega Pack V1"""
app/(protected)/print/page.tsx,11,review,angelcare_text_logo,"['Quotation / Devis','Devis commercial brandé AngelCare.'],"
app/(protected)/print/page.tsx,17,review,angelcare_text_logo,"['Training Certificate','Attestation / certificat AngelCare Academy.'],"
app/(protected)/print/page.tsx,22,review,angelcare_text_logo,"return <AppShell title=""Print & Document Template Center"" subtitle=""Corporate-ready printable templates with AngelCare branding, reference numbers, service details and signature areas."" breadcrumbs={[{label:'Print Center'}]}><ERPPanel title=""Pre-installed Templates"" subtitle=""Print now. PDF export can be connected later.""><div style={gridStyle}>{templates.map((t, i) => <div key={t[0]} style={templateCardStyle}><div style={topStyle}><StatusPill tone=""blue"">REF AC-{String(i+1).padStart(3,'0')}</St"
app/(protected)/operations/page.tsx,42,review,angelcare_text_logo,<div style={eyebrowStyle}>AngelCare • Operations Execution V2</div>
app/(protected)/operations/replacements/page.tsx,44,review,angelcare_text_logo,<div style={eyebrowStyle}>AngelCare • Emergency Dispatch</div>
app/(protected)/operations/replacements/page.tsx,69,review,angelcare_text_logo,<h2 style={caseTitleStyle}>{mission.service_type || 'Mission AngelCare'}</h2>
app/(protected)/operations/availability/page.tsx,40,review,angelcare_text_logo,<div style={eyebrowStyle}>AngelCare • Staffing Intelligence</div>
app/(protected)/academy/_actionsDocuments.ts,47,review,angelcare_text_logo,"generated_by_name: (currentUser as any)?.full_name || (currentUser as any)?.username || 'AngelCare User',"
app/(protected)/academy/attendance/page.tsx,63,review,initials_logo,function initials(name: string) {
app/(protected)/academy/attendance/page.tsx,64,placeholder_initials_logo,initials_logo,"return name.split(/\s+/).filter(Boolean).slice(0, 2).map((x: any) => x[0]?.toUpperCase()).join('') || 'AC'"
app/(protected)/academy/attendance/page.tsx,244,review,initials_logo,"<Card style={{ padding: 28 }}><p style={{ margin: 0, color: '#355df6', fontSize: 12, fontWeight: 950, letterSpacing: '.22em' }}>SECTION 04</p><h2 style={{ margin: '8px 0 6px', fontSize: 28, letterSpacing: '-.05em' }}>Live Attendance Registry</h2><p style={{ margin: '0 0 20px', color: '#64748b', fontWeight: 800 }}>Latest live attendance records connected to trainees, groups, enrollments and certification readiness.</p><div style={{ border: '1px solid #e7ecf4', borderRadius: 20, overflow: 'hidden'"
app/(protected)/academy/job-placement/page.before-case-edit-delete-20260622-020001.tsx,336,review,initials_logo,function initials(name: string) {
app/(protected)/academy/job-placement/page.before-case-edit-delete-20260622-020001.tsx,342,placeholder_initials_logo,initials_logo,.join('') || 'AC'
app/(protected)/academy/job-placement/page.before-case-edit-delete-20260622-020001.tsx,394,review,angelcare_text_logo,"email: s(trainee.email, 'academy.candidate@angelcare.ma'),"
app/(protected)/academy/job-placement/page.before-case-edit-delete-20260622-020001.tsx,436,review,angelcare_text_logo,"email: s(row.email, 'academy.candidate@angelcare.ma'),"
app/(protected)/academy/job-placement/page.before-case-edit-delete-20260622-020001.tsx,521,text_logo_candidate,angelcare_text_logo,"<strong style={{ display: 'block', color: '#1455d9', fontSize: 20, letterSpacing: '-.04em' }}>ANGELCARE</strong>"
app/(protected)/academy/job-placement/page.before-case-edit-delete-20260622-020001.tsx,660,review,initials_logo,}}>{initials(row.name)}</span>
app/(protected)/academy/job-placement/page.before-case-edit-delete-20260622-020001.tsx,985,review,initials_logo,{initials(row.name)}
app/(protected)/academy/job-placement/page.before-case-edit-delete-20260622-020001.tsx,1125,review,initials_logo,<span style={avatarStyle}>{initials(row.name)}</span>
app/(protected)/academy/job-placement/page.before-case-edit-delete-20260622-020001.tsx,1260,review,initials_logo,"<span style={{ ...avatarStyle, width: 62, height: 62, fontSize: 17 }}>{initials(row.name)}</span>"
app/(protected)/academy/job-placement/page.before-case-edit-delete-20260622-020001.tsx,1365,review,initials_logo,"<span style={{ ...avatarStyle, width: 62, height: 62, fontSize: 18 }}>{initials(firstName(trainee))}</span>"
app/(protected)/academy/job-placement/page.before-case-edit-delete-20260622-020001.tsx,1507,review,initials_logo,"<span style={{ ...avatarStyle, width: 62, height: 62, fontSize: 18 }}>{initials(firstName(trainee))}</span>"
app/(protected)/academy/job-placement/page.before-case-edit-delete-20260622-020001.tsx,1752,review,angelcare_text_logo,"email: 'candidate@angelcare.ma',"
app/(protected)/academy/job-placement/page.before-case-edit-delete-20260622-020001.tsx,1836,text_logo_candidate,angelcare_text_logo,<span>© 2026 ANGELCARE Academy. All rights reserved.</span>
app/(protected)/academy/job-placement/page.before-case-edit-delete-20260622-015300.tsx,265,review,initials_logo,function initials(name: string) {
app/(protected)/academy/job-placement/page.before-case-edit-delete-20260622-015300.tsx,271,placeholder_initials_logo,initials_logo,.join('') || 'AC'
app/(protected)/academy/job-placement/page.before-case-edit-delete-20260622-015300.tsx,323,review,angelcare_text_logo,"email: s(trainee.email, 'academy.candidate@angelcare.ma'),"
app/(protected)/academy/job-placement/page.before-case-edit-delete-20260622-015300.tsx,365,review,angelcare_text_logo,"email: s(row.email, 'academy.candidate@angelcare.ma'),"
app/(protected)/academy/job-placement/page.before-case-edit-delete-20260622-015300.tsx,450,text_logo_candidate,angelcare_text_logo,"<strong style={{ display: 'block', color: '#1455d9', fontSize: 20, letterSpacing: '-.04em' }}>ANGELCARE</strong>"
app/(protected)/academy/job-placement/page.before-case-edit-delete-20260622-015300.tsx,589,review,initials_logo,}}>{initials(row.name)}</span>
app/(protected)/academy/job-placement/page.before-case-edit-delete-20260622-015300.tsx,914,review,initials_logo,{initials(row.name)}
app/(protected)/academy/job-placement/page.before-case-edit-delete-20260622-015300.tsx,1054,review,initials_logo,<span style={avatarStyle}>{initials(row.name)}</span>
app/(protected)/academy/job-placement/page.before-case-edit-delete-20260622-015300.tsx,1189,review,initials_logo,"<span style={{ ...avatarStyle, width: 62, height: 62, fontSize: 17 }}>{initials(row.name)}</span>"
app/(protected)/academy/job-placement/page.before-case-edit-delete-20260622-015300.tsx,1294,review,initials_logo,"<span style={{ ...avatarStyle, width: 62, height: 62, fontSize: 18 }}>{initials(firstName(trainee))}</span>"
app/(protected)/academy/job-placement/page.before-case-edit-delete-20260622-015300.tsx,1517,review,angelcare_text_logo,"email: 'candidate@angelcare.ma',"
app/(protected)/academy/job-placement/page.before-case-edit-delete-20260622-015300.tsx,1597,text_logo_candidate,angelcare_text_logo,<span>© 2026 ANGELCARE Academy. All rights reserved.</span>
app/(protected)/academy/job-placement/page.before-g-dossier-preview-20260622-020616.tsx,336,review,initials_logo,function initials(name: string) {
app/(protected)/academy/job-placement/page.before-g-dossier-preview-20260622-020616.tsx,342,placeholder_initials_logo,initials_logo,.join('') || 'AC'
app/(protected)/academy/job-placement/page.before-g-dossier-preview-20260622-020616.tsx,394,review,angelcare_text_logo,"email: s(trainee.email, 'academy.candidate@angelcare.ma'),"
app/(protected)/academy/job-placement/page.before-g-dossier-preview-20260622-020616.tsx,436,review,angelcare_text_logo,"email: s(row.email, 'academy.candidate@angelcare.ma'),"
